"play_id","penaltySeverity","penaltyMinutes"
"2018021045_70","Minor",2
"2018021045_74","Minor",2
"2018021045_82","Bench Minor",2
"2018021045_100","Minor",2
"2018021045_127","Minor",2
"2018021045_154","Minor",2
"2018021045_212","Minor",2
"2018021045_227","Minor",2
"2018021045_270","Minor",2
"2018021045_295","Minor",2
"2018021046_53","Minor",2
"2018021046_54","Minor",2
"2018021046_88","Minor",2
"2018021046_152","Minor",2
"2018021046_263","Minor",2
"2018021046_282","Minor",2
"2018021046_299","Minor",2
"2018021046_333","Minor",2
"2018021047_32","Minor",2
"2018021047_93","Minor",2
"2018021047_126","Minor",2
"2018021047_130","Minor",4
"2018021047_155","Bench Minor",2
"2018021047_189","Minor",2
"2018021047_247","Minor",2
"2018021047_289","Minor",2
"2018021047_304","Minor",2
"2018021044_64","Minor",2
"2018021044_110","Minor",2
"2018021044_115","Minor",2
"2018021044_135","Minor",2
"2018021044_205","Minor",2
"2018021044_231","Minor",2
"2018021044_246","Minor",2
"2018021044_247","Minor",2
"2018021044_287","Major",5
"2018021044_288","Major",5
"2018021045_52","Minor",2
"2018021045_70","Minor",2
"2018021045_74","Minor",2
"2018021045_82","Bench Minor",2
"2018021045_100","Minor",2
"2018021045_127","Minor",2
"2018021045_154","Minor",2
"2018021045_212","Minor",2
"2018021045_227","Minor",2
"2018021045_270","Minor",2
"2018021045_295","Minor",2
"2018021046_53","Minor",2
"2018021046_54","Minor",2
"2018021046_88","Minor",2
"2018021046_152","Minor",2
"2018021046_263","Minor",2
"2018021046_282","Minor",2
"2018021046_299","Minor",2
"2018021046_333","Minor",2
"2018021047_32","Minor",2
"2018021047_93","Minor",2
"2018021047_126","Minor",2
"2018021047_130","Minor",4
"2018021047_155","Bench Minor",2
"2018021047_189","Minor",2
"2018021047_247","Minor",2
"2018021047_289","Minor",2
"2018021047_304","Minor",2
"2018021048_57","Minor",2
"2018021048_58","Minor",2
"2018021048_59","Minor",2
"2018021048_71","Minor",2
"2018021048_185","Minor",2
"2018021048_261","Minor",2
"2018021048_262","Minor",2
"2018021048_272","Minor",2
"2018021049_9","Minor",2
"2018021049_39","Minor",2
"2018021049_47","Minor",2
"2018021049_66","Minor",2
"2018021049_172","Minor",2
"2018021055_91","Minor",2
"2018021055_108","Minor",2
"2018021055_120","Minor",2
"2018021055_146","Minor",2
"2018021055_281","Minor",2
"2018021055_288","Minor",2
"2018021050_23","Minor",2
"2018021050_33","Minor",2
"2018021050_37","Minor",2
"2018021050_95","Minor",2
"2018021050_107","Minor",2
"2018021050_134","Minor",2
"2018021050_240","Minor",2
"2018021050_241","Minor",2
"2018021051_24","Minor",2
"2018021051_28","Minor",2
"2018021051_105","Minor",2
"2018021051_109","Minor",2
"2018021051_110","Minor",2
"2018021051_138","Minor",2
"2018021051_163","Minor",2
"2018021051_170","Minor",2
"2018021051_207","Minor",2
"2018021051_237","Minor",2
"2018021052_59","Minor",2
"2018021052_136","Minor",2
"2018021052_141","Minor",2
"2018021052_242","Major",5
"2018021052_243","Minor",2
"2018021052_269","Minor",2
"2018021052_270","Misconduct",10
"2018021052_277","Minor",2
"2018021052_278","Minor",2
"2018021053_32","Minor",2
"2018021053_59","Minor",2
"2018021053_75","Minor",2
"2018021053_91","Minor",2
"2018021053_92","Minor",2
"2018021053_97","Minor",2
"2018021053_163","Minor",2
"2018021053_191","Minor",2
"2018021053_309","Minor",2
"2018021054_8","Minor",2
"2018021054_37","Minor",2
"2018021054_38","Minor",2
"2018021054_44","Minor",2
"2018021054_65","Minor",2
"2018021054_93","Minor",2
"2018021054_108","Minor",2
"2018021054_273","Minor",2
"2018021054_301","Minor",2
"2018021058_33","Minor",2
"2018021058_46","Minor",2
"2018021058_89","Minor",2
"2018021058_90","Minor",2
"2018021058_189","Minor",2
"2018021058_349","Minor",2
"2018021058_350","Minor",2
"2018021056_13","Minor",2
"2018021056_25","Minor",2
"2018021056_30","Minor",2
"2018021056_59","Minor",2
"2018021056_71","Minor",2
"2018021056_77","Bench Minor",2
"2018021056_118","Minor",2
"2018021056_169","Minor",2
"2018021057_191","Minor",2
"2018021057_305","Minor",2
"2018021057_331","Minor",2
"2018021059_181","Minor",2
"2018021059_244","Minor",2
"2018021059_248","Minor",2
"2018021048_57","Minor",2
"2018021048_58","Minor",2
"2018021048_59","Minor",2
"2018021048_71","Minor",2
"2018021048_185","Minor",2
"2018021048_261","Minor",2
"2018021048_262","Minor",2
"2018021048_272","Minor",2
"2018021049_9","Minor",2
"2018021049_39","Minor",2
"2018021049_47","Minor",2
"2018021049_66","Minor",2
"2018021049_172","Minor",2
"2018021055_91","Minor",2
"2018021055_108","Minor",2
"2018021055_120","Minor",2
"2018021055_146","Minor",2
"2018021055_281","Minor",2
"2018021055_288","Minor",2
"2018021050_23","Minor",2
"2018021050_33","Minor",2
"2018021050_37","Minor",2
"2018021050_95","Minor",2
"2018021050_107","Minor",2
"2018021050_134","Minor",2
"2018021050_240","Minor",2
"2018021050_241","Minor",2
"2018021051_24","Minor",2
"2018021051_28","Minor",2
"2018021051_105","Minor",2
"2018021051_109","Minor",2
"2018021051_110","Minor",2
"2018021051_138","Minor",2
"2018021051_163","Minor",2
"2018021051_170","Minor",2
"2018021051_207","Minor",2
"2018021051_237","Minor",2
"2018021052_59","Minor",2
"2018021052_136","Minor",2
"2018021052_141","Minor",2
"2018021052_242","Major",5
"2018021052_243","Minor",2
"2018021052_269","Minor",2
"2018021052_270","Misconduct",10
"2018021052_277","Minor",2
"2018021052_278","Minor",2
"2018021053_32","Minor",2
"2018021053_59","Minor",2
"2018021053_75","Minor",2
"2018021053_91","Minor",2
"2018021053_92","Minor",2
"2018021053_97","Minor",2
"2018021053_163","Minor",2
"2018021053_191","Minor",2
"2018021053_309","Minor",2
"2018021054_8","Minor",2
"2018021054_37","Minor",2
"2018021054_38","Minor",2
"2018021054_44","Minor",2
"2018021054_65","Minor",2
"2018021054_93","Minor",2
"2018021054_108","Minor",2
"2018021054_273","Minor",2
"2018021054_301","Minor",2
"2018021058_33","Minor",2
"2018021058_46","Minor",2
"2018021058_89","Minor",2
"2018021058_90","Minor",2
"2018021058_189","Minor",2
"2018021058_349","Minor",2
"2018021058_350","Minor",2
"2018021056_13","Minor",2
"2018021056_25","Minor",2
"2018021056_30","Minor",2
"2018021056_59","Minor",2
"2018021056_71","Minor",2
"2018021056_77","Bench Minor",2
"2018021056_118","Minor",2
"2018021056_169","Minor",2
"2018021057_191","Minor",2
"2018021057_305","Minor",2
"2018021057_331","Minor",2
"2018021059_181","Minor",2
"2018021059_244","Minor",2
"2018021059_248","Minor",2
"2018021060_47","Minor",2
"2018021060_70","Minor",2
"2018021060_157","Bench Minor",2
"2018021060_185","Minor",2
"2018021060_228","Minor",2
"2018021060_312","Minor",2
"2018021061_63","Minor",2
"2018021061_67","Bench Minor",2
"2018021061_126","Minor",2
"2018021061_136","Minor",2
"2018021061_146","Minor",2
"2018021061_190","Minor",2
"2018021061_276","Minor",2
"2018021062_20","Bench Minor",2
"2018021062_56","Minor",2
"2018021062_75","Minor",2
"2018021062_84","Minor",2
"2018021062_87","Minor",2
"2018021062_104","Minor",2
"2018021062_124","Minor",2
"2018021062_150","Minor",2
"2018021062_203","Minor",2
"2018021062_252","Minor",2
"2018021063_67","Minor",2
"2018021063_121","Minor",2
"2018021063_122","Minor",2
"2018021063_123","Minor",2
"2018021063_213","Minor",2
"2018021063_223","Minor",2
"2018021064_45","Minor",2
"2018021064_84","Minor",2
"2018021064_120","Minor",2
"2018021064_196","Minor",2
"2018021064_281","Minor",2
"2018021064_282","Minor",2
"2018021060_47","Minor",2
"2018021060_70","Minor",2
"2018021060_157","Bench Minor",2
"2018021060_185","Minor",2
"2018021060_228","Minor",2
"2018021060_312","Minor",2
"2018021061_63","Minor",2
"2018021061_67","Bench Minor",2
"2018021061_126","Minor",2
"2018021061_136","Minor",2
"2018021061_146","Minor",2
"2018021061_190","Minor",2
"2018021061_276","Minor",2
"2018021062_20","Bench Minor",2
"2018021062_56","Minor",2
"2018021062_75","Minor",2
"2018021062_84","Minor",2
"2018021062_87","Minor",2
"2018021062_104","Minor",2
"2018021062_124","Minor",2
"2018021062_150","Minor",2
"2018021062_203","Minor",2
"2018021062_252","Minor",2
"2018021063_67","Minor",2
"2018021063_121","Minor",2
"2018021063_122","Minor",2
"2018021063_123","Minor",2
"2018021063_213","Minor",2
"2018021063_223","Minor",2
"2018021064_45","Minor",2
"2018021064_84","Minor",2
"2018021064_120","Minor",2
"2018021064_196","Minor",2
"2018021064_281","Minor",2
"2018021064_282","Minor",2
"2018021065_35","Minor",2
"2018021065_216","Minor",2
"2018021065_283","Minor",2
"2018021066_41","Minor",2
"2018021066_70","Minor",2
"2018021066_78","Minor",2
"2018021066_124","Minor",2
"2018021066_125","Minor",2
"2018021067_163","Minor",2
"2018021067_175","Minor",2
"2018021067_184","Minor",2
"2018021067_216","Minor",2
"2018021067_224","Minor",2
"2018021067_280","Minor",2
"2018021068_61","Minor",2
"2018021068_88","Minor",2
"2018021068_109","Minor",2
"2018021068_161","Minor",2
"2018021068_199","Penalty Shot",0
"2018021068_208","Minor",2
"2018021069_196","Penalty Shot",0
"2018021069_203","Minor",2
"2018021069_215","Minor",2
"2018021069_256","Minor",2
"2018021070_27","Minor",2
"2018021070_47","Minor",2
"2018021070_114","Minor",2
"2018021070_175","Minor",2
"2018021071_30","Minor",2
"2018021071_154","Major",5
"2018021071_155","Major",5
"2018021071_266","Minor",2
"2018021071_267","Major",5
"2018021071_268","Minor",2
"2018021071_269","Major",5
"2018021071_270","Misconduct",10
"2018021071_291","Minor",2
"2018021071_302","Minor",2
"2018021071_345","Minor",2
"2018021065_35","Minor",2
"2018021065_216","Minor",2
"2018021065_283","Minor",2
"2018021066_41","Minor",2
"2018021066_70","Minor",2
"2018021066_78","Minor",2
"2018021066_124","Minor",2
"2018021066_125","Minor",2
"2018021067_163","Minor",2
"2018021067_175","Minor",2
"2018021067_184","Minor",2
"2018021067_216","Minor",2
"2018021067_224","Minor",2
"2018021067_280","Minor",2
"2018021068_61","Minor",2
"2018021068_88","Minor",2
"2018021068_109","Minor",2
"2018021068_161","Minor",2
"2018021068_199","Penalty Shot",0
"2018021068_208","Minor",2
"2018021069_196","Penalty Shot",0
"2018021069_203","Minor",2
"2018021069_215","Minor",2
"2018021069_256","Minor",2
"2018021070_27","Minor",2
"2018021070_47","Minor",2
"2018021070_114","Minor",2
"2018021070_175","Minor",2
"2018021071_30","Minor",2
"2018021071_154","Major",5
"2018021071_155","Major",5
"2018021071_266","Minor",2
"2018021071_267","Major",5
"2018021071_268","Minor",2
"2018021071_269","Major",5
"2018021071_270","Misconduct",10
"2018021071_291","Minor",2
"2018021071_302","Minor",2
"2018021071_345","Minor",2
"2018021072_23","Minor",2
"2018021072_36","Minor",2
"2018021072_44","Minor",2
"2018021072_57","Minor",2
"2018021072_173","Minor",2
"2018021072_237","Minor",2
"2018021073_8","Minor",2
"2018021073_17","Minor",2
"2018021073_134","Minor",2
"2018021073_210","Minor",2
"2018021073_276","Minor",2
"2018021073_277","Minor",2
"2018021073_310","Bench Minor",2
"2018021073_324","Bench Minor",2
"2018021074_24","Minor",2
"2018021074_85","Minor",2
"2018021074_88","Minor",2
"2018021074_180","Major",5
"2018021074_181","Minor",2
"2018021074_182","Major",5
"2018021074_219","Minor",2
"2018021074_256","Minor",2
"2018021074_264","Minor",2
"2018021075_55","Minor",2
"2018021075_109","Minor",2
"2018021075_151","Minor",2
"2018021075_166","Minor",2
"2018021076_13","Minor",2
"2018021076_51","Minor",2
"2018021076_115","Major",5
"2018021076_116","Major",5
"2018021076_269","Minor",2
"2018021077_86","Minor",2
"2018021077_157","Minor",2
"2018021077_235","Minor",2
"2018021077_259","Minor",2
"2018021078_44","Minor",2
"2018021078_208","Minor",2
"2018021078_235","Penalty Shot",0
"2018021078_263","Minor",2
"2018021079_31","Minor",2
"2018021079_83","Minor",2
"2018021079_126","Minor",2
"2018021079_163","Penalty Shot",0
"2018021079_215","Minor",2
"2018021079_228","Minor",2
"2018021079_229","Minor",2
"2018021079_243","Minor",2
"2018021079_244","Minor",2
"2018021079_268","Minor",2
"2018021079_276","Minor",2
"2018021072_23","Minor",2
"2018021072_36","Minor",2
"2018021072_44","Minor",2
"2018021072_57","Minor",2
"2018021072_173","Minor",2
"2018021072_237","Minor",2
"2018021073_8","Minor",2
"2018021073_17","Minor",2
"2018021073_134","Minor",2
"2018021073_210","Minor",2
"2018021073_276","Minor",2
"2018021073_277","Minor",2
"2018021073_310","Bench Minor",2
"2018021073_324","Bench Minor",2
"2018021074_24","Minor",2
"2018021074_85","Minor",2
"2018021074_88","Minor",2
"2018021074_180","Major",5
"2018021074_181","Minor",2
"2018021074_182","Major",5
"2018021074_219","Minor",2
"2018021074_256","Minor",2
"2018021074_264","Minor",2
"2018021075_55","Minor",2
"2018021075_109","Minor",2
"2018021075_151","Minor",2
"2018021075_166","Minor",2
"2018021076_13","Minor",2
"2018021076_51","Minor",2
"2018021076_115","Major",5
"2018021076_116","Major",5
"2018021076_269","Minor",2
"2018021077_86","Minor",2
"2018021077_157","Minor",2
"2018021077_235","Minor",2
"2018021077_259","Minor",2
"2018021078_44","Minor",2
"2018021078_208","Minor",2
"2018021078_235","Penalty Shot",0
"2018021078_263","Minor",2
"2018021079_31","Minor",2
"2018021079_83","Minor",2
"2018021079_126","Minor",2
"2018021079_163","Penalty Shot",0
"2018021079_215","Minor",2
"2018021079_228","Minor",2
"2018021079_229","Minor",2
"2018021079_243","Minor",2
"2018021079_244","Minor",2
"2018021079_268","Minor",2
"2018021079_276","Minor",2
"2018021080_284","Minor",2
"2018021081_25","Major",5
"2018021081_26","Major",5
"2018021081_38","Minor",2
"2018021081_71","Minor",2
"2018021081_110","Minor",2
"2018021081_150","Minor",2
"2018021081_204","Minor",2
"2018021081_205","Minor",2
"2018021081_210","Minor",2
"2018021081_215","Minor",2
"2018021081_290","Minor",2
"2018021081_300","Minor",2
"2018021081_342","Minor",2
"2018021082_6","Minor",2
"2018021082_102","Major",5
"2018021082_104","Game Misconduct",10
"2018021082_127","Match",10
"2018021082_150","Minor",2
"2018021082_153","Minor",2
"2018021082_154","Minor",2
"2018021082_178","Minor",2
"2018021082_182","Minor",2
"2018021082_186","Minor",2
"2018021082_199","Minor",2
"2018021080_284","Minor",2
"2018021081_25","Major",5
"2018021081_26","Major",5
"2018021081_38","Minor",2
"2018021081_71","Minor",2
"2018021081_110","Minor",2
"2018021081_150","Minor",2
"2018021081_204","Minor",2
"2018021081_205","Minor",2
"2018021081_210","Minor",2
"2018021081_215","Minor",2
"2018021081_290","Minor",2
"2018021081_300","Minor",2
"2018021081_342","Minor",2
"2018021082_6","Minor",2
"2018021082_102","Major",5
"2018021082_104","Game Misconduct",10
"2018021082_127","Match",10
"2018021082_150","Minor",2
"2018021082_153","Minor",2
"2018021082_154","Minor",2
"2018021082_178","Minor",2
"2018021082_182","Minor",2
"2018021082_186","Minor",2
"2018021082_199","Minor",2
"2018021083_56","Minor",2
"2018021083_122","Minor",2
"2018021083_140","Minor",2
"2018021083_176","Minor",2
"2018021083_250","Minor",2
"2018021083_251","Minor",2
"2018021083_257","Minor",2
"2018021083_266","Minor",2
"2018021084_56","Minor",2
"2018021084_62","Minor",2
"2018021084_163","Minor",2
"2018021084_290","Minor",2
"2018021085_86","Minor",2
"2018021085_113","Minor",2
"2018021085_198","Minor",2
"2018021085_229","Minor",2
"2018021085_235","Minor",2
"2018021085_250","Minor",2
"2018021085_264","Minor",2
"2018021086_8","Minor",2
"2018021086_56","Minor",2
"2018021086_65","Minor",2
"2018021086_104","Minor",2
"2018021086_224","Minor",2
"2018021086_225","Minor",2
"2018021086_286","Minor",2
"2018021087_44","Bench Minor",2
"2018021087_131","Minor",2
"2018021087_160","Minor",2
"2018021087_237","Minor",2
"2018021087_263","Minor",2
"2018021087_292","Minor",2
"2018021088_123","Minor",2
"2018021088_141","Minor",2
"2018021089_28","Minor",2
"2018021089_60","Minor",2
"2018021089_182","Minor",2
"2018021090_49","Minor",2
"2018021090_77","Minor",2
"2018021090_110","Minor",2
"2018021090_145","Minor",2
"2018021090_171","Minor",2
"2018021090_195","Minor",2
"2018021090_234","Minor",2
"2018021090_250","Minor",2
"2018021090_304","Minor",2
"2018021090_326","Minor",2
"2018021090_327","Minor",2
"2018021091_23","Minor",2
"2018021091_62","Minor",2
"2018021091_75","Minor",2
"2018021092_6","Minor",2
"2018021092_132","Minor",2
"2018021092_145","Minor",2
"2018021092_148","Minor",4
"2018021092_184","Bench Minor",2
"2018021092_207","Minor",2
"2018021092_279","Minor",2
"2018021083_56","Minor",2
"2018021083_122","Minor",2
"2018021083_140","Minor",2
"2018021083_176","Minor",2
"2018021083_250","Minor",2
"2018021083_251","Minor",2
"2018021083_257","Minor",2
"2018021083_266","Minor",2
"2018021084_56","Minor",2
"2018021084_62","Minor",2
"2018021084_163","Minor",2
"2018021084_290","Minor",2
"2018021085_86","Minor",2
"2018021085_113","Minor",2
"2018021085_198","Minor",2
"2018021085_229","Minor",2
"2018021085_235","Minor",2
"2018021085_250","Minor",2
"2018021085_264","Minor",2
"2018021086_8","Minor",2
"2018021086_56","Minor",2
"2018021086_65","Minor",2
"2018021086_104","Minor",2
"2018021086_224","Minor",2
"2018021086_225","Minor",2
"2018021086_286","Minor",2
"2018021087_44","Bench Minor",2
"2018021087_131","Minor",2
"2018021087_160","Minor",2
"2018021087_237","Minor",2
"2018021087_263","Minor",2
"2018021087_292","Minor",2
"2018021088_123","Minor",2
"2018021088_141","Minor",2
"2018021089_28","Minor",2
"2018021089_60","Minor",2
"2018021089_182","Minor",2
"2018021090_49","Minor",2
"2018021090_77","Minor",2
"2018021090_110","Minor",2
"2018021090_145","Minor",2
"2018021090_171","Minor",2
"2018021090_195","Minor",2
"2018021090_234","Minor",2
"2018021090_250","Minor",2
"2018021090_304","Minor",2
"2018021090_326","Minor",2
"2018021090_327","Minor",2
"2018021091_23","Minor",2
"2018021091_62","Minor",2
"2018021091_75","Minor",2
"2018021092_6","Minor",2
"2018021092_132","Minor",2
"2018021092_145","Minor",2
"2018021092_148","Minor",4
"2018021092_184","Bench Minor",2
"2018021092_207","Minor",2
"2018021092_279","Minor",2
"2018021093_64","Minor",2
"2018021093_118","Minor",2
"2018021093_151","Minor",2
"2018021093_203","Minor",2
"2018021093_204","Minor",2
"2018021093_254","Minor",2
"2018021093_289","Minor",2
"2018021093_310","Bench Minor",2
"2018021094_94","Minor",2
"2018021094_262","Minor",2
"2018021094_303","Minor",2
"2018021095_43","Minor",2
"2018021095_55","Minor",2
"2018021095_99","Minor",2
"2018021095_116","Minor",2
"2018021095_122","Penalty Shot",0
"2018021095_142","Minor",2
"2018021095_315","Minor",2
"2018021095_335","Minor",2
"2018021096_99","Minor",2
"2018021096_105","Minor",2
"2018021096_106","Minor",2
"2018021096_167","Minor",2
"2018021096_244","Minor",2
"2018021096_276","Minor",2
"2018021096_321","Minor",2
"2018021097_43","Minor",2
"2018021097_54","Minor",2
"2018021097_55","Minor",2
"2018021097_69","Minor",2
"2018021097_86","Minor",2
"2018021097_108","Minor",2
"2018021097_109","Minor",2
"2018021097_169","Minor",2
"2018021097_179","Minor",2
"2018021097_257","Minor",2
"2018021098_36","Minor",2
"2018021098_47","Minor",2
"2018021098_71","Minor",2
"2018021098_113","Minor",2
"2018021098_174","Minor",2
"2018021098_214","Minor",2
"2018021093_64","Minor",2
"2018021093_118","Minor",2
"2018021093_151","Minor",2
"2018021093_203","Minor",2
"2018021093_204","Minor",2
"2018021093_254","Minor",2
"2018021093_289","Minor",2
"2018021093_310","Bench Minor",2
"2018021094_94","Minor",2
"2018021094_262","Minor",2
"2018021094_303","Minor",2
"2018021095_43","Minor",2
"2018021095_55","Minor",2
"2018021095_99","Minor",2
"2018021095_116","Minor",2
"2018021095_122","Penalty Shot",0
"2018021095_142","Minor",2
"2018021095_315","Minor",2
"2018021095_335","Minor",2
"2018021096_99","Minor",2
"2018021096_105","Minor",2
"2018021096_106","Minor",2
"2018021096_167","Minor",2
"2018021096_244","Minor",2
"2018021096_276","Minor",2
"2018021096_321","Minor",2
"2018021097_43","Minor",2
"2018021097_54","Minor",2
"2018021097_55","Minor",2
"2018021097_69","Minor",2
"2018021097_86","Minor",2
"2018021097_108","Minor",2
"2018021097_109","Minor",2
"2018021097_169","Minor",2
"2018021097_179","Minor",2
"2018021097_257","Minor",2
"2018021098_36","Minor",2
"2018021098_47","Minor",2
"2018021098_71","Minor",2
"2018021098_113","Minor",2
"2018021098_174","Minor",2
"2018021098_214","Minor",2
"2018021099_34","Minor",2
"2018021099_47","Minor",2
"2018021099_191","Minor",2
"2018021099_206","Minor",2
"2018021099_265","Minor",2
"2018021099_283","Minor",2
"2018021100_44","Minor",2
"2018021100_67","Bench Minor",2
"2018021100_148","Minor",2
"2018021100_163","Minor",2
"2018021100_286","Minor",2
"2018021101_13","Minor",2
"2018021101_33","Minor",2
"2018021101_79","Minor",2
"2018021101_92","Minor",2
"2018021101_125","Major",5
"2018021101_126","Major",5
"2018021101_182","Minor",2
"2018021101_213","Bench Minor",2
"2018021107_19","Minor",2
"2018021107_44","Minor",2
"2018021107_105","Minor",2
"2018021107_128","Minor",4
"2018021107_218","Minor",2
"2018021107_264","Minor",2
"2018021102_25","Minor",2
"2018021102_211","Minor",2
"2018021102_255","Minor",2
"2018021103_20","Minor",2
"2018021103_157","Minor",2
"2018021103_160","Minor",2
"2018021103_193","Minor",2
"2018021103_202","Minor",2
"2018021103_221","Minor",2
"2018021104_154","Minor",2
"2018021104_173","Minor",2
"2018021104_201","Minor",2
"2018021104_258","Minor",2
"2018021104_259","Minor",2
"2018021104_276","Minor",2
"2018021104_325","Minor",2
"2018021105_98","Minor",2
"2018021105_105","Minor",2
"2018021105_108","Minor",2
"2018021105_140","Minor",2
"2018021105_187","Minor",2
"2018021105_204","Minor",2
"2018021105_235","Minor",2
"2018021105_280","Minor",2
"2018021105_302","Misconduct",10
"2018021105_303","Misconduct",10
"2018021106_84","Minor",2
"2018021106_109","Major",5
"2018021106_110","Major",5
"2018021106_231","Minor",2
"2018021106_257","Minor",2
"2018021108_72","Minor",2
"2018021108_204","Minor",2
"2018021108_220","Minor",2
"2018021108_265","Minor",2
"2018021108_277","Minor",2
"2018021108_278","Minor",2
"2018021108_291","Minor",2
"2018021109_25","Minor",2
"2018021109_50","Minor",2
"2018021109_104","Minor",2
"2018021109_162","Minor",2
"2018021109_166","Minor",2
"2018021109_213","Minor",2
"2018021109_272","Minor",2
"2018021109_283","Minor",2
"2018021110_18","Minor",2
"2018021110_29","Minor",2
"2018021110_30","Major",5
"2018021110_31","Major",5
"2018021110_35","Minor",2
"2018021110_149","Minor",2
"2018021110_184","Minor",2
"2018021110_185","Minor",2
"2018021110_202","Minor",2
"2018021110_203","Minor",2
"2018021110_279","Minor",2
"2018021099_34","Minor",2
"2018021099_47","Minor",2
"2018021099_191","Minor",2
"2018021099_206","Minor",2
"2018021099_265","Minor",2
"2018021099_283","Minor",2
"2018021100_44","Minor",2
"2018021100_67","Bench Minor",2
"2018021100_148","Minor",2
"2018021100_163","Minor",2
"2018021100_286","Minor",2
"2018021101_13","Minor",2
"2018021101_33","Minor",2
"2018021101_79","Minor",2
"2018021101_92","Minor",2
"2018021101_125","Major",5
"2018021101_126","Major",5
"2018021101_182","Minor",2
"2018021101_213","Bench Minor",2
"2018021107_19","Minor",2
"2018021107_44","Minor",2
"2018021107_105","Minor",2
"2018021107_128","Minor",4
"2018021107_218","Minor",2
"2018021107_264","Minor",2
"2018021102_25","Minor",2
"2018021102_211","Minor",2
"2018021102_255","Minor",2
"2018021103_20","Minor",2
"2018021103_157","Minor",2
"2018021103_160","Minor",2
"2018021103_193","Minor",2
"2018021103_202","Minor",2
"2018021103_221","Minor",2
"2018021104_154","Minor",2
"2018021104_173","Minor",2
"2018021104_201","Minor",2
"2018021104_258","Minor",2
"2018021104_259","Minor",2
"2018021104_276","Minor",2
"2018021104_325","Minor",2
"2018021105_98","Minor",2
"2018021105_105","Minor",2
"2018021105_108","Minor",2
"2018021105_140","Minor",2
"2018021105_187","Minor",2
"2018021105_204","Minor",2
"2018021105_235","Minor",2
"2018021105_280","Minor",2
"2018021105_302","Misconduct",10
"2018021105_303","Misconduct",10
"2018021106_84","Minor",2
"2018021106_109","Major",5
"2018021106_110","Major",5
"2018021106_231","Minor",2
"2018021106_257","Minor",2
"2018021108_72","Minor",2
"2018021108_204","Minor",2
"2018021108_220","Minor",2
"2018021108_265","Minor",2
"2018021108_277","Minor",2
"2018021108_278","Minor",2
"2018021108_291","Minor",2
"2018021109_25","Minor",2
"2018021109_50","Minor",2
"2018021109_104","Minor",2
"2018021109_162","Minor",2
"2018021109_166","Minor",2
"2018021109_213","Minor",2
"2018021109_272","Minor",2
"2018021109_283","Minor",2
"2018021110_18","Minor",2
"2018021110_29","Minor",2
"2018021110_30","Major",5
"2018021110_31","Major",5
"2018021110_35","Minor",2
"2018021110_149","Minor",2
"2018021110_184","Minor",2
"2018021110_185","Minor",2
"2018021110_202","Minor",2
"2018021110_203","Minor",2
"2018021110_279","Minor",2
"2018021111_31","Minor",2
"2018021111_44","Minor",2
"2018021111_67","Minor",2
"2018021111_128","Minor",2
"2018021111_145","Minor",2
"2018021111_189","Minor",2
"2018021111_233","Minor",2
"2018021112_85","Minor",2
"2018021112_145","Minor",2
"2018021112_178","Minor",2
"2018021112_190","Minor",2
"2018021112_218","Minor",2
"2018021112_219","Minor",2
"2018021113_12","Minor",2
"2018021113_22","Minor",2
"2018021113_46","Minor",2
"2018021113_70","Minor",2
"2018021113_118","Minor",2
"2018021113_130","Minor",2
"2018021113_150","Minor",2
"2018021113_202","Minor",2
"2018021114_32","Minor",2
"2018021114_174","Penalty Shot",0
"2018021114_212","Minor",2
"2018021114_265","Minor",2
"2018021114_377","Minor",2
"2018021115_33","Bench Minor",2
"2018021115_94","Minor",2
"2018021115_218","Minor",2
"2018021115_221","Minor",2
"2018021115_232","Minor",2
"2018021115_260","Bench Minor",2
"2018021115_269","Bench Minor",2
"2018021116_11","Minor",2
"2018021116_126","Minor",2
"2018021116_154","Minor",2
"2018021116_188","Minor",2
"2018021116_189","Minor",2
"2018021117_74","Minor",2
"2018021117_84","Minor",2
"2018021117_104","Minor",2
"2018021117_283","Minor",2
"2018021111_31","Minor",2
"2018021111_44","Minor",2
"2018021111_67","Minor",2
"2018021111_128","Minor",2
"2018021111_145","Minor",2
"2018021111_189","Minor",2
"2018021111_233","Minor",2
"2018021112_85","Minor",2
"2018021112_145","Minor",2
"2018021112_178","Minor",2
"2018021112_190","Minor",2
"2018021112_218","Minor",2
"2018021112_219","Minor",2
"2018021113_12","Minor",2
"2018021113_22","Minor",2
"2018021113_46","Minor",2
"2018021113_70","Minor",2
"2018021113_118","Minor",2
"2018021113_130","Minor",2
"2018021113_150","Minor",2
"2018021113_202","Minor",2
"2018021114_32","Minor",2
"2018021114_174","Penalty Shot",0
"2018021114_212","Minor",2
"2018021114_265","Minor",2
"2018021114_377","Minor",2
"2018021115_33","Bench Minor",2
"2018021115_94","Minor",2
"2018021115_218","Minor",2
"2018021115_221","Minor",2
"2018021115_232","Minor",2
"2018021115_260","Bench Minor",2
"2018021115_269","Bench Minor",2
"2018021116_11","Minor",2
"2018021116_126","Minor",2
"2018021116_154","Minor",2
"2018021116_188","Minor",2
"2018021116_189","Minor",2
"2018021117_74","Minor",2
"2018021117_84","Minor",2
"2018021117_104","Minor",2
"2018021117_283","Minor",2
"2018021118_49","Minor",2
"2018021118_236","Minor",2
"2018021118_237","Minor",2
"2018021118_252","Minor",2
"2018021118_284","Minor",2
"2018021119_30","Minor",2
