"play_id","strength","gameWinningGoal","emptyNet"
"2001020064_19","Power Play",FALSE,FALSE
"2001020064_21","Short Handed",FALSE,FALSE
"2001020064_22","Even",TRUE,FALSE
"2001020670_1","Even",FALSE,FALSE
"2001020670_4","Even",FALSE,FALSE
"2001020670_7","Power Play",TRUE,FALSE
"2001020611_1","Even",FALSE,FALSE
"2001020611_2","Even",FALSE,FALSE
"2001020611_3","Even",FALSE,FALSE
"2001020611_5","Even",TRUE,FALSE
"2001020611_9","Even",FALSE,FALSE
"2001020611_10","Even",FALSE,FALSE
"2001020611_11","Even",FALSE,TRUE
"2001020513_1","Even",FALSE,FALSE
"2001020513_5","Even",FALSE,FALSE
"2001020513_6","Even",FALSE,FALSE
"2001020513_8","Power Play",FALSE,FALSE
"2001020513_9","Even",FALSE,FALSE
"2001020513_10","Even",FALSE,FALSE
"2001020513_12","Even",TRUE,FALSE
"2001020513_17","Short Handed",FALSE,FALSE
"2001020513_19","Power Play",FALSE,FALSE
"2001020314_5","Power Play",TRUE,FALSE
"2001020314_6","Even",FALSE,FALSE
"2001020441_4","Power Play",TRUE,FALSE
"2001020441_5","Even",FALSE,FALSE
"2001020441_11","Power Play",FALSE,FALSE
"2001020441_17","Even",FALSE,FALSE
"2001020690_6","Even",TRUE,FALSE
"2001020651_3","Power Play",FALSE,FALSE
"2001020651_4","Even",FALSE,FALSE
"2001020651_8","Power Play",FALSE,FALSE
"2001020651_10","Even",FALSE,FALSE
"2001020651_11","Even",FALSE,FALSE
"2001020651_13","Power Play",TRUE,FALSE
"2001020651_14","Even",FALSE,FALSE
"2001020651_15","Even",FALSE,FALSE
"2001020651_19","Power Play",FALSE,FALSE
"2001020651_23","Power Play",FALSE,FALSE
"2001020997_3","Power Play",FALSE,FALSE
"2001020997_9","Power Play",FALSE,FALSE
"2001020997_10","Even",TRUE,FALSE
"2001020606_1","Even",FALSE,FALSE
"2001020606_2","Even",FALSE,FALSE
"2001020606_4","Even",FALSE,FALSE
"2001020606_6","Even",FALSE,FALSE
"2001020606_11","Even",TRUE,FALSE
"2001020606_13","Even",FALSE,FALSE
"2001020606_15","Even",FALSE,FALSE
"2001021127_1","Even",FALSE,FALSE
"2001021127_12","Even",FALSE,FALSE
"2001021127_14","Power Play",FALSE,FALSE
"2001021127_17","Even",FALSE,FALSE
"2001021127_18","Even",TRUE,FALSE
"2001021127_21","Even",FALSE,TRUE
"2001021187_1","Even",FALSE,FALSE
"2001021187_3","Even",TRUE,FALSE
"2001021187_6","Even",FALSE,FALSE
"2001021187_8","Even",FALSE,FALSE
"2001020079_1","Even",FALSE,FALSE
"2001020079_3","Even",FALSE,FALSE
"2001020079_6","Even",FALSE,FALSE
"2001020079_11","Even",FALSE,FALSE
"2001020079_16","Even",FALSE,FALSE
"2001020079_18","Power Play",FALSE,FALSE
"2001020653_4","Power Play",FALSE,FALSE
"2001020653_10","Short Handed",FALSE,FALSE
"2001020653_11","Even",FALSE,FALSE
"2001020653_13","Even",FALSE,FALSE
"2001020653_14","Even",TRUE,FALSE
"2001020474_7","Even",FALSE,FALSE
"2001020474_9","Power Play",FALSE,FALSE
"2001020474_12","Power Play",FALSE,FALSE
"2001020474_14","Even",TRUE,FALSE
"2001020474_17","Power Play",FALSE,FALSE
"2001020474_18","Even",FALSE,FALSE
"2001020474_20","Short Handed",FALSE,TRUE
"2001020581_3","Power Play",FALSE,FALSE
"2001020581_6","Even",FALSE,FALSE
"2001020581_8","Power Play",FALSE,FALSE
"2001020581_9","Even",TRUE,FALSE
"2001020581_13","Power Play",FALSE,FALSE
"2001020581_14","Even",FALSE,FALSE
"2001020581_15","Even",FALSE,FALSE
"2001020581_16","Even",FALSE,FALSE
"2001020581_17","Even",FALSE,FALSE
"2001020509_4","Even",FALSE,FALSE
"2001020509_5","Even",FALSE,FALSE
"2001020509_7","Even",FALSE,FALSE
"2001020509_10","Even",FALSE,FALSE
"2001020509_13","Short Handed",TRUE,FALSE
"2001020509_15","Even",FALSE,FALSE
"2001020975_4","Even",TRUE,FALSE
"2001020975_7","Power Play",FALSE,FALSE
"2001020975_8","Even",FALSE,FALSE
"2001020233_1","Even",FALSE,FALSE
"2001020233_3","Even",TRUE,FALSE
"2001020233_5","Even",FALSE,FALSE
"2001020038_5","Power Play",FALSE,FALSE
"2001020038_9","Short Handed",FALSE,FALSE
"2001020038_11","Power Play",FALSE,FALSE
"2001020038_14","Power Play",FALSE,FALSE
"2001020038_18","Power Play",FALSE,FALSE
"2001020038_20","Power Play",FALSE,FALSE
"2001020038_22","Even",FALSE,FALSE
"2001020038_23","Even",FALSE,FALSE
"2001020038_24","Even",TRUE,FALSE
"2001020030_2","Even",FALSE,FALSE
"2001020030_6","Power Play",FALSE,FALSE
"2001020030_10","Power Play",FALSE,FALSE
"2001020030_11","Short Handed",FALSE,FALSE
"2001020030_13","Even",FALSE,FALSE
"2001020030_22","Power Play",FALSE,FALSE
"2001020030_23","Even",TRUE,FALSE
"2001020426_1","Even",FALSE,FALSE
"2001020426_2","Even",FALSE,FALSE
"2001020426_5","Even",TRUE,FALSE
"2001020426_9","Power Play",FALSE,FALSE
"2001020426_13","Power Play",FALSE,FALSE
"2001020472_1","Even",FALSE,FALSE
"2001020472_5","Even",FALSE,FALSE
"2001020472_8","Even",FALSE,FALSE
"2001020472_11","Even",FALSE,FALSE
"2001020472_14","Even",TRUE,FALSE
"2001020160_1","Even",FALSE,FALSE
"2001020160_5","Power Play",FALSE,FALSE
"2001020160_6","Even",FALSE,FALSE
"2001020160_12","Power Play",FALSE,FALSE
"2001020160_16","Even",TRUE,FALSE
"2001020483_1","Even",FALSE,FALSE
"2001020483_6","Even",TRUE,FALSE
"2001020483_11","Even",FALSE,FALSE
"2001020483_27","Even",FALSE,TRUE
"2001020900_3","Power Play",TRUE,FALSE
"2001020900_4","Even",FALSE,FALSE
"2001020900_7","Even",FALSE,FALSE
"2001021101_2","Power Play",FALSE,FALSE
"2001021101_8","Power Play",TRUE,FALSE
"2001021101_10","Even",FALSE,FALSE
"2001021101_11","Even",FALSE,FALSE
"2001021101_26","Power Play",FALSE,FALSE
"2001021229_4","Power Play",FALSE,FALSE
"2001021229_5","Even",FALSE,FALSE
"2001021229_6","Even",FALSE,FALSE
"2001021229_7","Even",FALSE,FALSE
"2001021229_8","Even",FALSE,FALSE
"2001021229_9","Even",FALSE,FALSE
"2001021229_11","Power Play",FALSE,FALSE
"2001021229_12","Even",FALSE,FALSE
"2001021229_13","Even",TRUE,FALSE
"2001021229_14","Even",FALSE,FALSE
"2001020838_1","Even",FALSE,FALSE
"2001020838_3","Even",FALSE,FALSE
"2001020838_6","Even",FALSE,FALSE
"2001020838_7","Even",FALSE,FALSE
"2001020838_9","Even",TRUE,FALSE
"2001020958_2","Short Handed",FALSE,FALSE
"2001020958_4","Power Play",FALSE,FALSE
"2001020958_5","Even",FALSE,FALSE
"2001020958_6","Even",FALSE,FALSE
"2001020958_13","Even",FALSE,FALSE
"2001020958_14","Even",TRUE,FALSE
"2001020958_16","Power Play",FALSE,FALSE
"2001020958_19","Even",FALSE,FALSE
"2001020958_22","Even",FALSE,FALSE
"2001020537_14","Power Play",FALSE,FALSE
"2001020537_15","Even",FALSE,FALSE
"2001020537_26","Even",TRUE,FALSE
"2001020126_6","Even",FALSE,FALSE
"2001020126_8","Power Play",FALSE,FALSE
"2001020239_6","Even",FALSE,FALSE
"2001020239_8","Power Play",TRUE,FALSE
"2001020239_11","Even",FALSE,FALSE
"2001020239_13","Even",FALSE,TRUE
"2001020528_1","Even",FALSE,FALSE
"2001020528_3","Power Play",FALSE,FALSE
"2001020528_4","Even",FALSE,FALSE
"2001020528_6","Even",FALSE,FALSE
"2001020528_8","Even",TRUE,FALSE
"2001020296_21","Power Play",TRUE,FALSE
"2001020296_26","Power Play",FALSE,FALSE
"2001020557_1","Even",FALSE,FALSE
"2001020557_3","Even",FALSE,FALSE
"2001020557_4","Even",FALSE,FALSE
"2001020557_5","Even",FALSE,FALSE
"2001020557_8","Even",TRUE,FALSE
"2001020114_3","Power Play",FALSE,FALSE
"2001020114_5","Power Play",FALSE,FALSE
"2001020114_10","Even",TRUE,FALSE
"2001020114_12","Even",FALSE,FALSE
"2001020114_13","Even",FALSE,FALSE
"2001020031_2","Even",TRUE,FALSE
"2001020031_7","Power Play",FALSE,FALSE
"2001020031_11","Power Play",FALSE,FALSE
"2001020031_19","Even",FALSE,FALSE
"2001021215_4","Even",TRUE,FALSE
"2001021215_6","Even",FALSE,FALSE
"2001021215_7","Even",FALSE,TRUE
"2001020680_2","Power Play",FALSE,FALSE
"2001020680_3","Even",FALSE,FALSE
"2001020680_4","Even",FALSE,FALSE
"2001020680_7","Even",FALSE,FALSE
"2001020680_8","Even",FALSE,FALSE
"2001020680_9","Even",FALSE,FALSE
"2001020680_10","Even",TRUE,FALSE
"2001020680_11","Even",FALSE,TRUE
"2001020465_10","Even",TRUE,FALSE
"2001020502_1","Even",FALSE,FALSE
"2001020502_3","Even",FALSE,FALSE
"2001020502_5","Even",TRUE,FALSE
"2001020502_8","Even",FALSE,FALSE
"2001020502_11","Short Handed",FALSE,FALSE
"2001020962_2","Even",FALSE,FALSE
"2001020962_4","Even",FALSE,FALSE
"2001020962_6","Even",FALSE,FALSE
"2001020962_8","Even",FALSE,FALSE
"2001020962_13","Even",TRUE,FALSE
"2001021106_2","Even",FALSE,FALSE
"2001021106_3","Even",FALSE,FALSE
"2001021106_5","Even",FALSE,FALSE
"2001021106_9","Even",FALSE,FALSE
"2001021106_12","Even",FALSE,FALSE
"2001021106_13","Even",FALSE,FALSE
"2001021106_17","Even",TRUE,FALSE
"2001020591_1","Even",FALSE,FALSE
"2001020591_3","Even",FALSE,FALSE
"2001020591_5","Power Play",FALSE,FALSE
"2001020591_16","Even",FALSE,FALSE
"2001020449_4","Even",TRUE,FALSE
"2001020449_9","Short Handed",FALSE,TRUE
"2001020476_1","Even",FALSE,FALSE
"2001020476_4","Short Handed",FALSE,FALSE
"2001020476_5","Power Play",FALSE,FALSE
"2001020476_11","Even",FALSE,FALSE
"2001020476_12","Even",FALSE,FALSE
"2001020476_21","Even",TRUE,FALSE
"2001020476_22","Even",FALSE,FALSE
"2001021110_2","Even",FALSE,FALSE
"2001021110_11","Power Play",FALSE,FALSE
"2001021110_14","Power Play",TRUE,FALSE
"2001021110_18","Even",FALSE,FALSE
"2001020965_3","Power Play",FALSE,FALSE
"2001020965_4","Even",FALSE,FALSE
"2001020965_8","Power Play",FALSE,FALSE
"2001020965_10","Power Play",FALSE,FALSE
"2001020524_5","Even",TRUE,FALSE
"2001020524_6","Even",FALSE,FALSE
"2001020524_9","Even",FALSE,FALSE
"2001020710_2","Power Play",FALSE,FALSE
"2001020710_3","Even",FALSE,FALSE
"2001020710_5","Even",FALSE,FALSE
"2001020710_7","Even",FALSE,FALSE
"2001020056_3","Power Play",FALSE,FALSE
"2001020056_7","Power Play",FALSE,FALSE
"2001020056_8","Power Play",FALSE,FALSE
"2001020056_9","Even",FALSE,FALSE
"2001020056_11","Even",FALSE,FALSE
"2001020056_14","Power Play",TRUE,FALSE
"2001020056_20","Power Play",FALSE,FALSE
"2001020056_21","Even",FALSE,FALSE
"2001020056_22","Even",FALSE,FALSE
"2001020056_26","Even",FALSE,TRUE
"2001020481_2","Even",FALSE,FALSE
"2001020481_3","Even",FALSE,FALSE
"2001020481_6","Even",FALSE,FALSE
"2001020481_7","Even",FALSE,FALSE
"2001020481_8","Even",FALSE,FALSE
"2001020481_10","Power Play",FALSE,FALSE
"2001020481_11","Even",TRUE,FALSE
"2001020481_14","Even",FALSE,FALSE
"2001020481_17","Even",FALSE,FALSE
"2001020481_18","Even",FALSE,FALSE
"2001020063_3","Even",FALSE,FALSE
"2001020063_10","Even",FALSE,FALSE
"2001020063_11","Even",TRUE,FALSE
"2001020063_13","Power Play",FALSE,FALSE
"2001020063_14","Even",FALSE,FALSE
"2001020063_34","Even",FALSE,FALSE
"2001020063_36","Power Play",FALSE,FALSE
"2001020703_6","Even",FALSE,FALSE
"2001020703_8","Even",FALSE,FALSE
"2001021072_3","Power Play",FALSE,FALSE
"2001021072_10","Short Handed",FALSE,FALSE
"2001021072_14","Power Play",FALSE,FALSE
"2001021072_15","Even",FALSE,FALSE
"2001021072_17","Even",TRUE,FALSE
"2001020460_7","Even",FALSE,FALSE
"2001020460_8","Even",FALSE,FALSE
"2001020460_18","Even",FALSE,FALSE
"2001020460_20","Power Play",FALSE,FALSE
"2001020460_25","Power Play",FALSE,FALSE
"2001020460_26","Even",FALSE,FALSE
"2001020144_1","Even",FALSE,FALSE
"2001020144_7","Even",FALSE,FALSE
"2001020144_13","Power Play",FALSE,FALSE
"2001020144_15","Power Play",FALSE,FALSE
"2001020144_22","Power Play",TRUE,FALSE
"2001020144_23","Even",FALSE,FALSE
"2001020144_24","Even",FALSE,FALSE
"2001020168_3","Even",FALSE,FALSE
"2001020168_12","Even",FALSE,FALSE
"2001020168_14","Short Handed",FALSE,FALSE
"2001020168_15","Even",TRUE,FALSE
"2001020168_16","Even",FALSE,FALSE
"2001020339_1","Even",FALSE,FALSE
"2001020339_6","Even",FALSE,FALSE
"2001020339_8","Power Play",FALSE,FALSE
"2001020339_10","Power Play",FALSE,FALSE
"2001020339_11","Even",FALSE,FALSE
"2001020339_15","Even",TRUE,FALSE
"2001020339_17","Power Play",FALSE,FALSE
"2001020339_18","Even",FALSE,TRUE
"2001020782_4","Even",FALSE,FALSE
"2001020782_5","Even",FALSE,FALSE
"2001020782_6","Even",FALSE,FALSE
"2001020782_7","Even",FALSE,FALSE
"2001020782_8","Even",TRUE,FALSE
"2001020714_2","Power Play",FALSE,FALSE
"2001020714_5","Power Play",FALSE,FALSE
"2001020714_8","Short Handed",TRUE,FALSE
"2001020714_10","Even",FALSE,FALSE
"2001021209_1","Even",FALSE,FALSE
"2001021209_3","Power Play",FALSE,FALSE
"2001021209_4","Even",FALSE,FALSE
"2001021209_6","Even",FALSE,FALSE
"2001021209_7","Even",FALSE,FALSE
"2001021209_14","Power Play",FALSE,FALSE
"2001021209_15","Even",FALSE,FALSE
"2001021209_16","Even",FALSE,FALSE
"2001021209_18","Power Play",TRUE,FALSE
"2001020480_2","Short Handed",FALSE,FALSE
"2001020480_4","Even",FALSE,FALSE
"2001020480_6","Even",FALSE,FALSE
"2001020480_9","Even",TRUE,FALSE
"2001020480_11","Even",FALSE,FALSE
"2001020480_17","Even",FALSE,FALSE
"2001020480_18","Even",FALSE,FALSE
"2001020988_2","Even",TRUE,FALSE
"2001020988_8","Even",FALSE,FALSE
"2001020988_10","Even",FALSE,FALSE
"2001020988_11","Even",FALSE,FALSE
"2001020988_12","Even",FALSE,FALSE
"2001020081_11","Short Handed",FALSE,FALSE
"2001020081_14","Even",TRUE,FALSE
"2001020081_18","Short Handed",FALSE,FALSE
"2001020081_19","Even",FALSE,FALSE
"2001020081_20","Even",FALSE,FALSE
"2001020686_2","Even",FALSE,FALSE
"2001020686_3","Even",TRUE,FALSE
"2001020686_5","Even",FALSE,FALSE
"2001020686_7","Even",FALSE,FALSE
"2001020686_9","Power Play",FALSE,FALSE
"2001021098_1","Even",FALSE,FALSE
"2001021098_3","Even",FALSE,FALSE
"2001021098_4","Even",FALSE,FALSE
"2001021098_7","Power Play",FALSE,FALSE
"2001021098_8","Even",FALSE,FALSE
"2001021098_11","Even",FALSE,FALSE
"2001021098_14","Power Play",FALSE,FALSE
"2001021098_15","Even",FALSE,FALSE
"2001021098_16","Even",TRUE,FALSE
"2001020836_1","Even",FALSE,FALSE
"2001020836_5","Even",FALSE,FALSE
"2001020836_6","Power Play",FALSE,FALSE
"2001020836_9","Even",FALSE,FALSE
"2001020836_15","Power Play",TRUE,FALSE
"2001020470_1","Even",FALSE,FALSE
"2001020470_3","Even",FALSE,FALSE
"2001020470_9","Even",TRUE,FALSE
"2001021046_2","Even",FALSE,FALSE
"2001021046_3","Even",FALSE,FALSE
"2001021046_16","Even",TRUE,FALSE
"2001020317_2","Even",FALSE,FALSE
"2001020317_6","Power Play",FALSE,FALSE
"2001020317_7","Even",FALSE,FALSE
"2001020317_8","Even",FALSE,FALSE
"2001020317_11","Even",FALSE,FALSE
"2001020317_12","Even",FALSE,FALSE
"2001020317_14","Power Play",FALSE,FALSE
"2001020317_15","Even",FALSE,FALSE
"2001020317_16","Even",TRUE,FALSE
"2001020106_2","Power Play",FALSE,FALSE
"2001020106_3","Even",FALSE,FALSE
"2001020106_4","Even",FALSE,FALSE
"2001020106_5","Even",FALSE,FALSE
"2001020106_9","Even",FALSE,FALSE
"2001020106_10","Even",TRUE,FALSE
"2001020106_13","Power Play",FALSE,FALSE
"2001020106_15","Short Handed",FALSE,FALSE
"2001020106_18","Even",FALSE,FALSE
"2001020223_5","Even",TRUE,FALSE
"2001020223_7","Even",FALSE,FALSE
"2001020433_3","Power Play",FALSE,FALSE
"2001020433_5","Even",FALSE,FALSE
"2001020433_6","Even",TRUE,FALSE
"2001020433_7","Even",FALSE,FALSE
"2001020433_10","Power Play",FALSE,FALSE
"2001020433_20","Power Play",FALSE,FALSE
"2001020433_21","Even",FALSE,TRUE
"2001020488_7","Even",TRUE,FALSE
"2001020488_15","Power Play",FALSE,FALSE
"2001020488_17","Even",FALSE,TRUE
"2001020437_6","Power Play",FALSE,FALSE
"2001020437_7","Even",FALSE,FALSE
"2001020437_8","Even",FALSE,FALSE
"2001020437_11","Power Play",FALSE,FALSE
"2001020437_15","Power Play",TRUE,FALSE
"2001021050_2","Even",FALSE,FALSE
"2001021050_7","Even",FALSE,FALSE
"2001021050_9","Power Play",FALSE,FALSE
"2001021050_11","Even",TRUE,FALSE
"2001021050_13","Power Play",FALSE,FALSE
"2001020572_3","Even",FALSE,FALSE
"2001020572_7","Power Play",FALSE,FALSE
"2001020572_10","Even",FALSE,FALSE
"2001020572_12","Power Play",TRUE,FALSE
"2001020572_24","Power Play",FALSE,FALSE
"2001020572_30","Short Handed",FALSE,FALSE
"2001020862_6","Even",FALSE,FALSE
"2001020862_8","Power Play",FALSE,FALSE
"2001020862_11","Even",FALSE,FALSE
"2001020862_12","Even",FALSE,FALSE
"2001020862_13","Even",TRUE,FALSE
"2001020092_1","Even",FALSE,FALSE
"2001020092_4","Even",FALSE,FALSE
"2001020092_10","Power Play",FALSE,FALSE
"2001020092_15","Even",FALSE,FALSE
"2001020092_16","Even",TRUE,FALSE
"2001020732_2","Even",FALSE,FALSE
"2001020732_4","Power Play",FALSE,FALSE
"2001020732_5","Even",FALSE,FALSE
"2001020732_7","Even",FALSE,FALSE
"2001020732_9","Power Play",FALSE,FALSE
"2001020732_10","Even",FALSE,FALSE
"2001020732_12","Even",FALSE,FALSE
"2001020732_13","Even",FALSE,FALSE
"2001020732_14","Even",FALSE,FALSE
"2001020732_17","Even",FALSE,FALSE
"2001020732_18","Even",TRUE,FALSE
"2001020732_19","Even",FALSE,FALSE
"2001021213_3","Even",FALSE,FALSE
"2001021213_6","Even",FALSE,FALSE
"2001021213_8","Power Play",TRUE,FALSE
"2001021213_11","Even",FALSE,FALSE
"2001020142_2","Even",FALSE,FALSE
"2001020142_4","Even",TRUE,FALSE
"2001020142_5","Even",FALSE,FALSE
"2001020142_15","Even",FALSE,FALSE
"2001020142_19","Even",FALSE,FALSE
"2001021227_1","Even",FALSE,FALSE
"2001021227_7","Even",FALSE,FALSE
"2001021227_16","Short Handed",FALSE,FALSE
"2001021227_21","Even",TRUE,FALSE
"2001021227_23","Power Play",FALSE,FALSE
"2001021227_24","Even",FALSE,FALSE
"2001020754_5","Even",FALSE,FALSE
"2001020754_10","Even",FALSE,FALSE
"2001020754_11","Even",FALSE,FALSE
"2001020754_12","Even",FALSE,FALSE
"2001020754_13","Even",TRUE,FALSE
"2001020660_2","Power Play",FALSE,FALSE
"2001020660_7","Power Play",TRUE,FALSE
"2001020660_14","Even",FALSE,FALSE
"2001020660_15","Even",FALSE,FALSE
"2001020660_16","Even",FALSE,TRUE
"2001020468_5","Power Play",FALSE,FALSE
"2001020468_8","Even",FALSE,FALSE
"2001020468_11","Even",TRUE,FALSE
"2001021165_5","Even",FALSE,FALSE
"2001021165_8","Power Play",TRUE,FALSE
"2001021165_10","Short Handed",FALSE,FALSE
"2001021165_11","Even",FALSE,FALSE
"2001021165_12","Even",FALSE,FALSE
"2001020251_8","Even",TRUE,FALSE
"2001020251_10","Even",FALSE,FALSE
"2001020968_2","Even",FALSE,FALSE
"2001020968_3","Even",FALSE,FALSE
"2001020968_4","Even",FALSE,FALSE
"2001020968_6","Power Play",FALSE,FALSE
"2001020968_12","Even",TRUE,FALSE
"2001021093_2","Even",FALSE,FALSE
"2001021093_7","Power Play",FALSE,FALSE
"2001021093_8","Even",FALSE,FALSE
"2001021093_11","Even",TRUE,FALSE
"2001021093_16","Even",FALSE,FALSE
"2001021093_19","Even",FALSE,TRUE
"2001020083_2","Short Handed",FALSE,FALSE
"2001020083_3","Even",FALSE,FALSE
"2001020355_2","Even",FALSE,FALSE
"2001020355_4","Power Play",FALSE,FALSE
"2001020355_5","Even",FALSE,FALSE
"2001020355_8","Even",FALSE,FALSE
"2001020355_11","Power Play",TRUE,FALSE
"2001020355_15","Even",FALSE,FALSE
"2001020355_16","Even",FALSE,TRUE
"2001021205_1","Even",FALSE,FALSE
"2001021205_2","Even",FALSE,FALSE
"2001021205_3","Even",FALSE,FALSE
"2001021205_4","Even",TRUE,FALSE
"2001021205_5","Even",FALSE,FALSE
"2001021205_8","Even",FALSE,FALSE
"2001021205_9","Even",FALSE,FALSE
"2001020297_1","Even",FALSE,FALSE
"2001020297_2","Even",FALSE,FALSE
"2001020297_5","Power Play",FALSE,FALSE
"2001020297_10","Power Play",FALSE,FALSE
"2001020116_3","Even",FALSE,FALSE
"2001020116_5","Even",FALSE,FALSE
"2001020116_6","Even",FALSE,FALSE
"2001020116_13","Even",FALSE,FALSE
"2001020116_14","Even",TRUE,FALSE
"2001020116_16","Power Play",FALSE,FALSE
"2001020116_20","Even",FALSE,TRUE
"2001020848_3","Power Play",FALSE,FALSE
"2001020848_4","Even",FALSE,FALSE
"2001020848_5","Even",FALSE,FALSE
"2001020848_7","Even",FALSE,FALSE
"2001020848_8","Even",TRUE,FALSE
"2001021174_2","Power Play",FALSE,FALSE
"2001021174_3","Even",FALSE,FALSE
"2001021174_4","Even",FALSE,FALSE
"2001021174_6","Even",FALSE,FALSE
"2001021174_9","Power Play",FALSE,FALSE
"2001021174_13","Power Play",TRUE,FALSE
"2001021174_17","Power Play",FALSE,FALSE
"2001021174_18","Even",FALSE,TRUE
"2001021178_1","Even",FALSE,FALSE
"2001021178_3","Even",FALSE,FALSE
"2001021178_5","Even",TRUE,FALSE
"2001021178_10","Even",FALSE,FALSE
"2001021178_12","Even",FALSE,FALSE
"2001020246_2","Even",FALSE,FALSE
"2001020246_3","Even",FALSE,FALSE
"2001020246_4","Even",FALSE,FALSE
"2001020246_9","Even",FALSE,FALSE
"2001020246_13","Even",TRUE,FALSE
"2001020149_5","Even",FALSE,FALSE
"2001020149_13","Power Play",FALSE,FALSE
"2001020149_15","Even",TRUE,FALSE
"2001020622_1","Even",FALSE,FALSE
"2001020622_5","Power Play",FALSE,FALSE
"2001020622_7","Even",TRUE,FALSE
"2001020622_8","Even",FALSE,FALSE
"2001020859_5","Power Play",FALSE,FALSE
"2001020859_6","Even",TRUE,FALSE
"2001020859_7","Even",FALSE,FALSE
"2001020859_9","Power Play",FALSE,FALSE
"2001020859_10","Even",FALSE,FALSE
"2001020859_13","Power Play",FALSE,FALSE
"2001020737_1","Even",FALSE,FALSE
"2001020737_2","Even",FALSE,FALSE
"2001020737_8","Even",FALSE,FALSE
"2001020737_10","Even",TRUE,FALSE
"2001020737_14","Power Play",FALSE,FALSE
"2001020428_2","Power Play",FALSE,FALSE
"2001020428_7","Power Play",FALSE,FALSE
"2001020428_13","Power Play",FALSE,FALSE
"2001020428_19","Power Play",FALSE,FALSE
"2001020428_20","Even",TRUE,FALSE
"2001020428_21","Power Play",FALSE,FALSE
"2001020428_22","Power Play",FALSE,FALSE
"2001020289_5","Power Play",FALSE,FALSE
"2001020289_11","Even",FALSE,FALSE
"2001020289_15","Even",TRUE,FALSE
"2001020091_3","Even",FALSE,FALSE
"2001020091_10","Even",FALSE,FALSE
"2001020091_12","Even",TRUE,FALSE
"2001020217_2","Even",FALSE,FALSE
"2001020217_9","Even",TRUE,FALSE
"2001020217_11","Power Play",FALSE,FALSE
"2001020217_12","Even",FALSE,FALSE
"2001020960_1","Even",FALSE,FALSE
"2001020960_5","Power Play",FALSE,FALSE
"2001020960_6","Even",FALSE,FALSE
"2001020960_7","Even",FALSE,FALSE
"2001020960_8","Even",FALSE,FALSE
"2001020960_9","Even",FALSE,FALSE
"2001020960_10","Even",TRUE,FALSE
"2001020960_11","Even",FALSE,TRUE
"2001020353_1","Even",FALSE,FALSE
"2001020353_3","Even",FALSE,FALSE
"2001020353_5","Power Play",FALSE,FALSE
"2001020353_6","Even",FALSE,FALSE
"2001020353_8","Even",TRUE,FALSE
"2001020353_10","Power Play",FALSE,FALSE
"2001020353_11","Even",FALSE,FALSE
"2001020353_14","Even",FALSE,FALSE
"2001020353_15","Even",FALSE,TRUE
"2001020903_3","Even",FALSE,FALSE
"2001020903_7","Even",FALSE,FALSE
"2001020903_9","Even",TRUE,FALSE
"2001021088_9","Even",FALSE,FALSE
"2001021088_12","Even",TRUE,TRUE
"2001021088_13","Even",FALSE,FALSE
"2001020252_3","Even",FALSE,FALSE
"2001020252_9","Even",FALSE,FALSE
"2001020252_10","Even",FALSE,FALSE
"2001020252_11","Even",FALSE,FALSE
"2001020252_13","Even",TRUE,FALSE
"2001020248_8","Power Play",FALSE,FALSE
"2001020248_9","Even",FALSE,FALSE
"2001020248_11","Short Handed",FALSE,FALSE
"2001020248_12","Even",FALSE,FALSE
"2001020248_20","Power Play",TRUE,FALSE
"2001020454_7","Even",FALSE,FALSE
"2001020454_8","Even",FALSE,FALSE
"2001021041_2","Even",FALSE,FALSE
"2001021041_3","Even",FALSE,FALSE
"2001021041_8","Even",FALSE,FALSE
"2001021041_10","Even",FALSE,FALSE
"2001021041_12","Even",TRUE,FALSE
"2001021041_14","Short Handed",FALSE,FALSE
"2001020790_2","Power Play",FALSE,FALSE
"2001020790_11","Power Play",FALSE,FALSE
"2001021024_2","Power Play",FALSE,FALSE
"2001021024_3","Even",FALSE,FALSE
"2001021024_13","Even",FALSE,FALSE
"2001021024_21","Power Play",FALSE,FALSE
"2001020235_3","Even",FALSE,FALSE
"2001020235_5","Even",FALSE,FALSE
"2001020235_8","Even",FALSE,FALSE
"2001020235_9","Even",TRUE,FALSE
"2001020235_12","Power Play",FALSE,FALSE
"2001021030_1","Even",FALSE,FALSE
"2001021030_3","Power Play",FALSE,FALSE
"2001021030_6","Even",FALSE,FALSE
"2001021030_9","Even",FALSE,FALSE
"2001021077_4","Power Play",TRUE,FALSE
"2001021077_5","Even",FALSE,FALSE
"2001020044_6","Even",FALSE,FALSE
"2001020044_13","Power Play",FALSE,FALSE
"2001020044_18","Power Play",FALSE,FALSE
"2001020044_22","Even",TRUE,FALSE
"2001020044_24","Power Play",FALSE,FALSE
"2001020044_26","Power Play",FALSE,FALSE
"2001020727_4","Power Play",FALSE,FALSE
"2001020727_7","Power Play",TRUE,FALSE
"2001020727_10","Even",FALSE,FALSE
"2001020727_19","Even",FALSE,FALSE
"2001020122_4","Even",FALSE,FALSE
"2001020122_7","Even",TRUE,FALSE
"2001020122_9","Even",FALSE,FALSE
"2001020122_12","Even",FALSE,FALSE
"2001020122_13","Even",FALSE,TRUE
"2001020228_3","Even",TRUE,FALSE
"2001020228_4","Even",FALSE,FALSE
